timestamp,open,high,low,close
1451826900000,1.08714,1.08714,1.08714,1.08714
1451827800000,1.08714,1.08714,1.08714,1.08714
1451828700000,1.08714,1.08714,1.08714,1.08714
1451829600000,1.08714,1.08714,1.08714,1.08714
1451830500000,1.08714,1.08714,1.08714,1.08714
1451831400000,1.08714,1.08714,1.08714,1.08714
1451832300000,1.08714,1.08714,1.08714,1.08714
1451833200000,1.08714,1.08714,1.08714,1.08714
1451834100000,1.08714,1.08714,1.08714,1.08714
1451835000000,1.08714,1.08714,1.08714,1.08714
1451835900000,1.08714,1.08714,1.08714,1.08714
1451836800000,1.08714,1.08714,1.08714,1.08714
1451837700000,1.08714,1.08714,1.08714,1.08714
1451838600000,1.08714,1.08714,1.08714,1.08714
1451839500000,1.08714,1.08714,1.08714,1.08714
1451840400000,1.08714,1.08714,1.08714,1.08714
1451841300000,1.08714,1.08714,1.08714,1.08714
1451842200000,1.08714,1.08714,1.08714,1.08714
1451843100000,1.08714,1.08714,1.08714,1.08714
1451844000000,1.08714,1.08714,1.08714,1.08714
1451844900000,1.08714,1.08714,1.08714,1.08714
1451845800000,1.08714,1.08714,1.08714,1.08714
1451846700000,1.08714,1.08714,1.08714,1.08714
1451847600000,1.08714,1.08714,1.08714,1.08714
1451848500000,1.08714,1.08714,1.08714,1.08714
1451849400000,1.08714,1.08714,1.08714,1.08714
1451850300000,1.08714,1.08714,1.08714,1.08714
1451851200000,1.08714,1.08714,1.08714,1.08714
1451852100000,1.08714,1.08714,1.08714,1.08714
1451853000000,1.08714,1.08714,1.08714,1.08714
1451853900000,1.08714,1.08714,1.08714,1.08714
1451854800000,1.08714,1.08714,1.08714,1.08714
1451855700000,1.08714,1.08714,1.08714,1.08714
1451856600000,1.08714,1.08714,1.08714,1.08714
1451857500000,1.08714,1.08714,1.08714,1.08714
1451858400000,1.0873,1.0873,1.08662,1.08666
1451859300000,1.08666,1.08713,1.08666,1.08674
1451860200000,1.08676,1.08702,1.08673,1.08677
1451861100000,1.08677,1.08687,1.08659,1.08666
1451862000000,1.08665,1.08665,1.08525,1.08572
1451862900000,1.08571,1.08598,1.08452,1.08489
1451863800000,1.0849,1.08542,1.08451,1.08522
1451864700000,1.08522,1.08548,1.08515,1.08516
1451865600000,1.08515,1.08577,1.08515,1.08552
1451866500000,1.08552,1.08563,1.08481,1.08482
1451867400000,1.08481,1.08535,1.08432,1.08442
1451868300000,1.08441,1.08462,1.08431,1.08453
1451869200000,1.08453,1.08465,1.08331,1.08342
1451870100000,1.08343,1.08365,1.08272,1.08365
1451871000000,1.08365,1.08455,1.08362,1.08423
1451871900000,1.08424,1.08616,1.08412,1.08599
1451872800000,1.08597,1.08686,1.0859,1.08633
1451873700000,1.08633,1.0866,1.08582,1.08658
1451874600000,1.08658,1.08688,1.08633,1.08666
1451875500000,1.08666,1.08756,1.08652,1.08714
1451876400000,1.08716,1.08728,1.08683,1.08684
1451877300000,1.08685,1.08716,1.08684,1.08687
1451878200000,1.08688,1.08715,1.0867,1.08696
1451879100000,1.08697,1.08728,1.08679,1.08712
1451880000000,1.08713,1.08726,1.08694,1.08712
1451880900000,1.08713,1.0879,1.08713,1.08771
1451881800000,1.0877,1.08833,1.08743,1.08784
1451882700000,1.08784,1.08816,1.08763,1.08791
1451883600000,1.08793,1.08822,1.08741,1.08784
1451884500000,1.08785,1.08836,1.0878,1.08815
1451885400000,1.08825,1.09004,1.08825,1.08987
1451886300000,1.08987,1.09047,1.08955,1.08974
1451887200000,1.08973,1.08993,1.08924,1.08979
1451888100000,1.0898,1.09025,1.08933,1.08948
1451889000000,1.08948,1.08954,1.08886,1.08914
1451889900000,1.08914,1.08916,1.08841,1.0889
1451890800000,1.0889,1.08967,1.08818,1.08931
1451891700000,1.0893,1.08958,1.08853,1.08903
1451892600000,1.08903,1.09029,1.08883,1.09008
1451893500000,1.09008,1.09202,1.09001,1.09125
1451894400000,1.09123,1.0934,1.09106,1.09254
1451895300000,1.09255,1.09463,1.09253,1.0941
1451896200000,1.0941,1.09451,1.09221,1.09239
1451897100000,1.09239,1.09362,1.09191,1.09241
1451898000000,1.09242,1.09289,1.09189,1.09229
1451898900000,1.09229,1.09241,1.09138,1.09182
1451899800000,1.09182,1.09221,1.09127,1.09208
1451900700000,1.09207,1.09303,1.09193,1.09298
1451901600000,1.09292,1.0936,1.0924,1.09282
1451902500000,1.09282,1.09283,1.09147,1.09173
1451903400000,1.09176,1.09204,1.09138,1.09144
1451904300000,1.09145,1.09146,1.09053,1.09057
1451905200000,1.09059,1.09068,1.08976,1.09054
1451906100000,1.09055,1.09098,1.09041,1.09093
1451907000000,1.09095,1.09154,1.09051,1.09122
1451907900000,1.09124,1.09172,1.09055,1.09171
1451908800000,1.0917,1.0925,1.09161,1.09172
1451909700000,1.09172,1.09245,1.0907,1.09072
1451910600000,1.09071,1.09085,1.08979,1.08982
1451911500000,1.08981,1.09104,1.08967,1.09068
1451912400000,1.09064,1.09064,1.08958,1.08958
1451913300000,1.08958,1.08997,1.08812,1.08824
1451914200000,1.08825,1.0885,1.0855,1.08584
1451915100000,1.08583,1.08598,1.0846,1.08547
1451916000000,1.08547,1.0863,1.08496,1.0862
1451916900000,1.0862,1.0862,1.08497,1.08507
1451917800000,1.08512,1.08602,1.08481,1.08547
1451918700000,1.08546,1.0855,1.08333,1.08357
1451919600000,1.08347,1.08477,1.08149,1.0815
1451920500000,1.08152,1.08271,1.08121,1.0827
1451921400000,1.0827,1.08297,1.08196,1.08205
1451922300000,1.08204,1.08242,1.08012,1.08015
1451923200000,1.08016,1.08123,1.07846,1.07855
1451924100000,1.07855,1.07888,1.07812,1.07871
1451925000000,1.07872,1.0796,1.07863,1.07958
1451925900000,1.07959,1.08032,1.07882,1.08032
1451926800000,1.08031,1.08068,1.08001,1.08039
1451927700000,1.0804,1.0816,1.08037,1.08141
1451928600000,1.08141,1.08181,1.08117,1.0812
1451929500000,1.08118,1.08232,1.0809,1.08179
1451930400000,1.0818,1.08212,1.08127,1.0818
1451931300000,1.0818,1.08209,1.08148,1.0816
1451932200000,1.0816,1.08246,1.08158,1.08227
1451933100000,1.08227,1.08232,1.08186,1.08221
1451934000000,1.08222,1.08246,1.08199,1.08221
1451934900000,1.08221,1.08229,1.08157,1.082
1451935800000,1.082,1.08252,1.08197,1.08251
1451936700000,1.0825,1.0828,1.08229,1.08275
1451937600000,1.08272,1.08371,1.08261,1.0834
1451938500000,1.0834,1.08352,1.083,1.08306
1451939400000,1.08305,1.08341,1.08273,1.08311
1451940300000,1.08311,1.0833,1.08266,1.08288
1451941200000,1.0829,1.08331,1.08288,1.08331
1451942100000,1.08331,1.08345,1.08305,1.08308
1451943000000,1.08309,1.08368,1.08307,1.08364
1451943900000,1.08367,1.0837,1.08296,1.08296
1451944800000,1.08303,1.08326,1.08283,1.08326
1451945700000,1.08326,1.08326,1.08268,1.08295
1451946600000,1.08296,1.08306,1.08272,1.08301
1451947500000,1.083,1.08313,1.0829,1.0829
1451948400000,1.0829,1.0829,1.08259,1.0827
1451949300000,1.0827,1.08289,1.08259,1.08288
1451950200000,1.08288,1.0829,1.08246,1.08247
1451951100000,1.08249,1.08273,1.08235,1.08237
1451952000000,1.08239,1.08263,1.0818,1.08244
1451952900000,1.08244,1.08273,1.08235,1.08248
1451953800000,1.08249,1.08273,1.08233,1.08273
1451954700000,1.08272,1.08345,1.08262,1.08313
1451955600000,1.08315,1.08377,1.08308,1.08359
1451956500000,1.0836,1.08388,1.08286,1.08349
1451957400000,1.0835,1.0835,1.08248,1.0829
1451958300000,1.0829,1.08306,1.08221,1.0825
1451959200000,1.08244,1.08285,1.08244,1.08271
1451960100000,1.08271,1.08271,1.08231,1.08237
1451961000000,1.08236,1.08236,1.08158,1.08171
1451961900000,1.08172,1.08182,1.08154,1.08167
1451962800000,1.08168,1.08193,1.0816,1.08162
1451963700000,1.08162,1.082,1.0815,1.0819
1451964600000,1.0819,1.08197,1.08172,1.08174
1451965500000,1.08173,1.08212,1.08166,1.08192
1451966400000,1.08194,1.08232,1.0819,1.0823
1451967300000,1.08231,1.08241,1.08204,1.0821
1451968200000,1.08209,1.08249,1.08209,1.08238
1451969100000,1.0824,1.08259,1.08216,1.08225
1451970000000,1.08225,1.0823,1.0821,1.08223
1451970900000,1.08224,1.0831,1.08223,1.08292
1451971800000,1.08292,1.08327,1.08278,1.08311
1451972700000,1.08312,1.08345,1.08301,1.08313
1451973600000,1.08313,1.08362,1.08287,1.08362
1451974500000,1.08362,1.08365,1.08297,1.08303
1451975400000,1.08303,1.08303,1.08248,1.0828
1451976300000,1.08279,1.08308,1.08259,1.08277
1451977200000,1.08277,1.08288,1.08128,1.08128
1451978100000,1.08128,1.08154,1.08058,1.08062
1451979000000,1.08063,1.08117,1.08043,1.08116
1451979900000,1.08116,1.08128,1.08064,1.08086
1451980800000,1.08087,1.08184,1.08076,1.08149
1451981700000,1.08151,1.08154,1.08045,1.08055
1451982600000,1.08056,1.08104,1.08001,1.08006
1451983500000,1.08006,1.08035,1.07854,1.07897
1451984400000,1.07896,1.07988,1.07861,1.07867
1451985300000,1.07866,1.07918,1.07828,1.07897
1451986200000,1.07897,1.07901,1.07726,1.07798
1451987100000,1.07797,1.07809,1.07726,1.07734
1451988000000,1.07741,1.07848,1.07649,1.07722
1451988900000,1.07722,1.07791,1.07698,1.07732
1451989800000,1.0773,1.07752,1.07685,1.07741
1451990700000,1.07746,1.07798,1.0767,1.0768
1451991600000,1.0768,1.07688,1.07615,1.07655
1451992500000,1.07656,1.07683,1.07583,1.07654
1451993400000,1.07655,1.07667,1.07562,1.07562
1451994300000,1.07561,1.07563,1.07522,1.0756
1451995200000,1.07559,1.07648,1.07559,1.07602
1451996100000,1.07603,1.07635,1.07533,1.07546
1451997000000,1.07547,1.07583,1.07525,1.07557
1451997900000,1.07556,1.07561,1.075,1.07515
1451998800000,1.07516,1.07531,1.07426,1.0745
1451999700000,1.07454,1.07528,1.07391,1.07501
1452000600000,1.07501,1.07543,1.0747,1.07538
1452001500000,1.07537,1.07565,1.07421,1.07421
1452002400000,1.07421,1.07454,1.07385,1.07451
1452003300000,1.07451,1.07574,1.07451,1.07504
1452004200000,1.07505,1.07537,1.0745,1.07471
1452005100000,1.07471,1.07511,1.0739,1.07392
1452006000000,1.07391,1.07427,1.07312,1.07394
1452006900000,1.07391,1.07398,1.07229,1.07255
1452007800000,1.07257,1.07265,1.07127,1.0715
1452008700000,1.0715,1.07225,1.07107,1.07217
1452009600000,1.07216,1.0729,1.07198,1.07279
1452010500000,1.07278,1.07373,1.07235,1.07251
1452011400000,1.07251,1.07443,1.07246,1.07437
1452012300000,1.07435,1.07437,1.0736,1.07422
1452013200000,1.07422,1.07453,1.07331,1.07352
1452014100000,1.07351,1.07384,1.07341,1.07351
1452015000000,1.07351,1.07453,1.07351,1.07442
1452015900000,1.07443,1.07485,1.07373,1.07454
1452016800000,1.07455,1.07461,1.07391,1.07426
1452017700000,1.07425,1.07464,1.07424,1.07436
1452018600000,1.07435,1.07443,1.07362,1.07363
1452019500000,1.07364,1.07387,1.07331,1.07339
1452020400000,1.07338,1.07403,1.07331,1.07402
1452021300000,1.07403,1.07433,1.07362,1.07371
1452022200000,1.07371,1.07422,1.07367,1.07421
1452023100000,1.07422,1.07467,1.07415,1.07431
1452024000000,1.07436,1.0747,1.07428,1.0744
1452024900000,1.07441,1.07472,1.07437,1.07437
1452025800000,1.07438,1.07511,1.0742,1.07503
1452026700000,1.07502,1.07531,1.07477,1.07501
1452027600000,1.075,1.07515,1.07462,1.07471
1452028500000,1.07471,1.07496,1.07471,1.07496
1452029400000,1.07498,1.07553,1.07498,1.07542
1452030300000,1.07541,1.07555,1.07475,1.07476
1452031200000,1.07474,1.07481,1.07429,1.07473
1452032100000,1.07472,1.07529,1.0747,1.07515
1452033000000,1.07514,1.07537,1.07462,1.07526
1452033900000,1.07526,1.07556,1.07519,1.07528
1452034800000,1.07528,1.07572,1.07509,1.0757
1452035700000,1.07571,1.07582,1.0755,1.07553
1452036600000,1.07555,1.07555,1.07541,1.07548
1452037500000,1.07547,1.0755,1.07491,1.07502
1452038400000,1.07503,1.07514,1.0745,1.07483
1452039300000,1.07481,1.07481,1.07438,1.07443
1452040200000,1.07444,1.07456,1.07413,1.07441
1452041100000,1.07442,1.07465,1.07433,1.07441
1452042000000,1.07443,1.07446,1.07392,1.07404
1452042900000,1.07403,1.07729,1.074,1.07676
1452043800000,1.07675,1.07681,1.07554,1.07588
1452044700000,1.07585,1.07647,1.07572,1.07612
1452045600000,1.07614,1.07705,1.07604,1.07645
1452046500000,1.07644,1.07651,1.07603,1.07639
1452047400000,1.07639,1.07699,1.07622,1.07677
1452048300000,1.07675,1.07683,1.07635,1.07636
1452049200000,1.07636,1.07649,1.07596,1.076
1452050100000,1.07598,1.07603,1.07491,1.07513
1452051000000,1.07513,1.07555,1.07465,1.07493
1452051900000,1.07495,1.07516,1.0745,1.07453
1452052800000,1.07453,1.07489,1.07453,1.07475
1452053700000,1.07475,1.07494,1.07453,1.07484
1452054600000,1.07484,1.07506,1.07471,1.07485
1452055500000,1.07483,1.07506,1.0747,1.07492
1452056400000,1.07492,1.07502,1.0747,1.07472
1452057300000,1.07472,1.07474,1.07422,1.07442
1452058200000,1.07441,1.07466,1.07422,1.07442
1452059100000,1.07442,1.07465,1.07411,1.07447
1452060000000,1.07447,1.07474,1.07432,1.07432
1452060900000,1.07432,1.07523,1.07432,1.07515
1452061800000,1.07515,1.0755,1.0746,1.07461
1452062700000,1.07462,1.07492,1.07431,1.07453
1452063600000,1.07453,1.07488,1.07292,1.07317
1452064500000,1.07318,1.07365,1.07296,1.07342
1452065400000,1.07341,1.07367,1.07231,1.07284
1452066300000,1.07282,1.07308,1.07191,1.07293
1452067200000,1.07294,1.07352,1.07283,1.07332
1452068100000,1.07332,1.07426,1.07315,1.07317
1452069000000,1.07316,1.07343,1.07242,1.07306
1452069900000,1.07306,1.07385,1.07298,1.07351
1452070800000,1.07352,1.07364,1.07231,1.07245
1452071700000,1.07244,1.07271,1.07203,1.07267
1452072600000,1.07269,1.07317,1.07228,1.07265
1452073500000,1.07264,1.07357,1.07257,1.07346
1452074400000,1.07345,1.07379,1.07311,1.07355
1452075300000,1.07355,1.07372,1.07311,1.07324
1452076200000,1.07325,1.07364,1.07253,1.07286
1452077100000,1.07287,1.07363,1.07284,1.07355
1452078000000,1.07356,1.07426,1.07327,1.07337
1452078900000,1.07337,1.07449,1.07336,1.07441
1452079800000,1.07441,1.07483,1.07424,1.07446
1452080700000,1.07447,1.0752,1.07447,1.07488
1452081600000,1.07486,1.07577,1.07441,1.07552
1452082500000,1.07552,1.07599,1.07539,1.07543
1452083400000,1.07543,1.07565,1.075,1.07565
1452084300000,1.07564,1.07584,1.07402,1.07429
1452085200000,1.07431,1.07515,1.074,1.07405
1452086100000,1.074,1.07488,1.07148,1.07428
1452087000000,1.07427,1.0755,1.07342,1.07434
1452087900000,1.07434,1.07559,1.07389,1.07393
1452088800000,1.07394,1.07505,1.07392,1.07475
1452089700000,1.07476,1.07515,1.0738,1.07397
1452090600000,1.07396,1.07489,1.07331,1.07452
1452091500000,1.07451,1.07586,1.07428,1.0754
1452092400000,1.07561,1.07665,1.07404,1.07448
1452093300000,1.0745,1.07493,1.0743,1.07485
1452094200000,1.07488,1.0767,1.07479,1.07628
1452095100000,1.07625,1.07661,1.0745,1.07451
1452096000000,1.07451,1.0753,1.07442,1.07467
1452096900000,1.07468,1.07543,1.07437,1.07532
1452097800000,1.07533,1.07618,1.07532,1.07567
1452098700000,1.07567,1.07629,1.0756,1.07612
1452099600000,1.07613,1.07617,1.07565,1.07569
1452100500000,1.0757,1.07624,1.0756,1.07609
1452101400000,1.07609,1.07612,1.07538,1.07582
1452102300000,1.07582,1.07582,1.07534,1.07547
1452103200000,1.07548,1.07614,1.07548,1.0761
1452104100000,1.0761,1.07648,1.07557,1.07613
1452105000000,1.07613,1.07631,1.07529,1.0754
1452105900000,1.07538,1.0758,1.07526,1.07552
1452106800000,1.0755,1.07991,1.07466,1.0793
1452107700000,1.07933,1.07945,1.07698,1.07729
1452108600000,1.0773,1.07886,1.0767,1.07877
1452109500000,1.07877,1.07975,1.07851,1.07887
1452110400000,1.07886,1.07993,1.07835,1.0789
1452111300000,1.0789,1.07952,1.07845,1.07867
1452112200000,1.07867,1.07869,1.07818,1.07835
1452113100000,1.07835,1.07874,1.07801,1.07872
1452114000000,1.07873,1.07903,1.07846,1.07869
1452114900000,1.07869,1.07874,1.07845,1.07866
1452115800000,1.07866,1.07869,1.07816,1.07817
1452116700000,1.0782,1.0783,1.07795,1.078
1452117600000,1.07801,1.07813,1.0776,1.07793
1452118500000,1.07793,1.07811,1.07769,1.07798
1452119400000,1.07798,1.07807,1.07778,1.07801
1452120300000,1.078,1.07801,1.07739,1.0774
1452121200000,1.07742,1.07777,1.07738,1.07777
1452122100000,1.07776,1.07812,1.07775,1.07775
1452123000000,1.07775,1.07789,1.07749,1.07759
1452123900000,1.0776,1.07768,1.07737,1.07766
1452124800000,1.07766,1.07829,1.07757,1.07826
1452125700000,1.07828,1.07828,1.07773,1.07787
1452126600000,1.07787,1.0781,1.07765,1.07785
1452127500000,1.07785,1.07788,1.07742,1.07776
1452128400000,1.07776,1.07812,1.07745,1.07759
1452129300000,1.07759,1.07986,1.07746,1.07961
1452130200000,1.07964,1.08096,1.07928,1.08077
1452131100000,1.08075,1.08099,1.07933,1.08025
1452132000000,1.08025,1.08085,1.08022,1.0806
1452132900000,1.0806,1.08085,1.07993,1.08017
1452133800000,1.08017,1.08171,1.08006,1.08148
1452134700000,1.0815,1.08174,1.08125,1.08151
1452135600000,1.08151,1.08194,1.08146,1.0819
1452136500000,1.0819,1.08254,1.08176,1.08186
1452137400000,1.08188,1.08237,1.08183,1.08225
1452138300000,1.08225,1.0825,1.08174,1.08185
1452139200000,1.08187,1.08202,1.08153,1.08162
1452140100000,1.08164,1.08229,1.08155,1.08205
1452141000000,1.08205,1.08206,1.08175,1.08196
1452141900000,1.08191,1.08254,1.08186,1.08233
1452142800000,1.08236,1.08242,1.08207,1.08234
1452143700000,1.08234,1.08248,1.08234,1.08244
1452144600000,1.08243,1.08259,1.08224,1.08225
1452145500000,1.08228,1.08294,1.08227,1.08272
1452146400000,1.08271,1.08277,1.08175,1.08185
1452147300000,1.08185,1.08218,1.0817,1.08208
1452148200000,1.08205,1.08213,1.08147,1.08158
1452149100000,1.08157,1.08176,1.08117,1.08166
1452150000000,1.08166,1.08218,1.0805,1.08085
1452150900000,1.08085,1.08129,1.07909,1.07948
1452151800000,1.07954,1.07975,1.07826,1.07948
1452152700000,1.07948,1.07977,1.0782,1.07833
1452153600000,1.07833,1.07898,1.07738,1.07785
1452154500000,1.07785,1.07848,1.0771,1.07758
1452155400000,1.07758,1.07819,1.07738,1.07786
1452156300000,1.07786,1.08082,1.07786,1.08071
1452157200000,1.08074,1.08491,1.08074,1.08364
1452158100000,1.08367,1.08693,1.08344,1.08655
1452159000000,1.08655,1.08655,1.085,1.08538
1452159900000,1.08538,1.08616,1.08444,1.08458
1452160800000,1.08457,1.08482,1.08373,1.08388
1452161700000,1.08386,1.08581,1.08385,1.08543
1452162600000,1.08541,1.08595,1.08449,1.08452
1452163500000,1.08451,1.0848,1.08348,1.08373
1452164400000,1.08375,1.0854,1.08375,1.08503
1452165300000,1.085,1.08654,1.08477,1.08615
1452166200000,1.08615,1.08746,1.08614,1.08636
1452167100000,1.08636,1.08744,1.08623,1.08665
1452168000000,1.08665,1.08696,1.08531,1.08565
1452168900000,1.08565,1.08609,1.08523,1.08565
1452169800000,1.08566,1.0859,1.0846,1.08462
1452170700000,1.0846,1.08585,1.08446,1.08584
1452171600000,1.08585,1.08715,1.08585,1.08674
1452172500000,1.08675,1.08725,1.08632,1.08637
1452173400000,1.08637,1.08714,1.08618,1.08626
1452174300000,1.08625,1.08656,1.08561,1.08586
1452175200000,1.08586,1.08645,1.08556,1.08581
1452176100000,1.08581,1.08581,1.08459,1.08561
1452177000000,1.08561,1.08607,1.08418,1.08427
1452177900000,1.08428,1.08502,1.08366,1.08441
1452178800000,1.0844,1.08748,1.08433,1.08685
1452179700000,1.08684,1.08686,1.08587,1.08626
1452180600000,1.08625,1.08636,1.08491,1.0853
1452181500000,1.0853,1.08557,1.08279,1.08279
1452182400000,1.08266,1.08497,1.0826,1.08442
1452183300000,1.08447,1.0855,1.08401,1.08535
1452184200000,1.08536,1.08601,1.08477,1.08485
1452185100000,1.08486,1.08619,1.08486,1.08599
1452186000000,1.08597,1.08719,1.08557,1.08685
1452186900000,1.08687,1.08706,1.08645,1.08695
1452187800000,1.08696,1.08696,1.08575,1.08641
1452188700000,1.08641,1.08712,1.0861,1.08622
1452189600000,1.08623,1.0874,1.08623,1.08736
1452190500000,1.08736,1.08879,1.08713,1.08871
1452191400000,1.08871,1.0909,1.08839,1.09089
1452192300000,1.09088,1.09089,1.08955,1.09014
1452193200000,1.09014,1.0905,1.08974,1.08993
1452194100000,1.08992,1.09027,1.08934,1.09027
1452195000000,1.09027,1.09117,1.09016,1.09112
1452195900000,1.09113,1.0935,1.09049,1.0931
1452196800000,1.09312,1.09346,1.09239,1.09323
1452197700000,1.09324,1.09401,1.09309,1.09362
1452198600000,1.09364,1.0937,1.09253,1.09293
1452199500000,1.09293,1.09364,1.09256,1.09345
1452200400000,1.09345,1.09398,1.09303,1.09363
1452201300000,1.09363,1.0938,1.09336,1.09364
1452202200000,1.09363,1.09364,1.09312,1.09312
1452203100000,1.09313,1.09321,1.09276,1.09292
1452204000000,1.09295,1.09333,1.09266,1.09323
1452204900000,1.09321,1.09321,1.09219,1.09221
1452205800000,1.09222,1.09255,1.09205,1.09213
1452206700000,1.09214,1.09225,1.09207,1.09215
1452207600000,1.09218,1.09252,1.09214,1.09217
1452208500000,1.09218,1.09233,1.0921,1.09226
1452209400000,1.09226,1.09259,1.09216,1.09216
1452210300000,1.09216,1.09266,1.09194,1.09255
1452211200000,1.09255,1.09273,1.09195,1.09217
1452212100000,1.09217,1.09217,1.09159,1.0918
1452213000000,1.0918,1.0918,1.0913,1.09139
1452213900000,1.0914,1.09186,1.09116,1.09178
1452214800000,1.09177,1.09181,1.09095,1.09103
1452215700000,1.09104,1.09224,1.08757,1.08782
1452216600000,1.08782,1.08957,1.08717,1.08936
1452217500000,1.08936,1.09015,1.08791,1.08836
1452218400000,1.08843,1.08889,1.08816,1.08848
1452219300000,1.08848,1.08857,1.08759,1.08776
1452220200000,1.08776,1.08876,1.08776,1.08858
1452221100000,1.08858,1.08905,1.08837,1.0887
1452222000000,1.08871,1.08886,1.08857,1.0886
1452222900000,1.08859,1.08892,1.08826,1.08836
1452223800000,1.08836,1.08841,1.08807,1.08839
1452224700000,1.0884,1.08856,1.08804,1.08839
1452225600000,1.08839,1.08844,1.08804,1.0882
1452226500000,1.08819,1.08841,1.08783,1.08787
1452227400000,1.08788,1.0879,1.08724,1.08769
1452228300000,1.08771,1.0879,1.08738,1.08738
1452229200000,1.0874,1.08829,1.0873,1.08778
1452230100000,1.08778,1.08825,1.0877,1.08818
1452231000000,1.08818,1.08848,1.08768,1.08771
1452231900000,1.08771,1.0883,1.08769,1.0878
1452232800000,1.0878,1.08812,1.0876,1.08798
1452233700000,1.08798,1.08813,1.08769,1.08771
1452234600000,1.08772,1.08777,1.08551,1.08605
1452235500000,1.08613,1.08649,1.0857,1.08612
1452236400000,1.08612,1.08647,1.08549,1.08612
1452237300000,1.08615,1.08622,1.08551,1.0858
1452238200000,1.0858,1.0864,1.08567,1.08598
1452239100000,1.08598,1.08886,1.08598,1.08864
1452240000000,1.08863,1.08997,1.08756,1.08911
1452240900000,1.0891,1.08949,1.08766,1.08766
1452241800000,1.08763,1.0886,1.08719,1.08725
1452242700000,1.08724,1.08774,1.0869,1.08719
1452243600000,1.08719,1.08814,1.08713,1.08811
1452244500000,1.08811,1.08829,1.08771,1.0878
1452245400000,1.0878,1.08786,1.08669,1.08741
1452246300000,1.08741,1.08757,1.08693,1.08731
1452247200000,1.08732,1.08732,1.08644,1.08652
1452248100000,1.08652,1.08696,1.08586,1.08651
1452249000000,1.08651,1.08696,1.0865,1.0868
1452249900000,1.0868,1.08751,1.08659,1.0869
1452250800000,1.0869,1.08717,1.08612,1.0864
1452251700000,1.08641,1.08755,1.08641,1.08751
1452252600000,1.08752,1.08766,1.08677,1.08692
1452253500000,1.08693,1.08728,1.08678,1.08723
1452254400000,1.08722,1.08774,1.08647,1.08649
1452255300000,1.08651,1.08683,1.0859,1.0865
1452256200000,1.08649,1.08724,1.08637,1.08717
1452257100000,1.08719,1.08735,1.08618,1.08659
1452258000000,1.0866,1.0866,1.08588,1.08613
1452258900000,1.08615,1.08706,1.08558,1.08613
1452259800000,1.086,1.08604,1.08033,1.08282
1452260700000,1.08282,1.08537,1.08196,1.08422
1452261600000,1.08413,1.08787,1.08337,1.08699
1452262500000,1.08699,1.08902,1.08689,1.08742
